Open,High,Low,Close,Adj Close,Volume
129.0,131.109375,128.84375,130.9375,86.05960845947266,10182900
130.84375,132.34375,130.28125,132.34375,86.98390197753906,4665300
131.75,133.734375,131.25,133.3125,87.62064361572266,4854100
132.8125,133.875,132.59375,133.71875,87.88762664794922,8358700
134.0625,134.28125,131.1875,131.1875,86.22394561767578,8774600
132.0,132.15625,127.5625,128.8125,84.66297149658203,8737500
128.3125,136.0,127.65625,135.0,88.729736328125,19431600
134.9375,135.46875,133.0,133.546875,87.77466583251953,9219000
133.46875,133.625,129.1875,129.1875,84.90946197509766,12911400
129.875,130.1875,127.6875,130.1875,85.56666564941406,6625300
131.046875,131.5,129.421875,129.84375,85.34077453613281,5702400
129.0,132.125,128.8125,132.125,86.84012603759766,8746100
131.09375,133.484375,131.09375,132.25,86.92229461669922,7245100
132.6875,133.71875,131.28125,132.0,86.75800323486328,7244000
132.0,133.1875,131.515625,132.84375,87.31253814697266,8542200
134.84375,135.046875,132.640625,133.453125,87.71302795410156,7851400
133.4375,135.703125,132.9375,134.78125,88.58599853515625,8107000
136.1875,136.1875,133.875,134.015625,88.08277893066406,7782500
134.25,135.78125,133.5625,134.90625,88.66815185546875,7050900
134.46875,136.65625,134.15625,135.96875,89.36646270751953,8463100
136.25,137.3125,135.84375,136.375,89.63346862792969,6199900
136.25,137.25,135.65625,136.03125,89.40753936767578,10818300
135.15625,136.125,134.453125,135.875,89.30485534667969,7136800
135.5,136.89999389648438,135.3699951171875,136.60000610351562,89.7813491821289,6705900
136.3000030517578,137.9199981689453,135.7899932861328,137.8000030517578,90.57008361816406,7069100
137.39999389648438,138.6999969482422,136.60000610351562,137.02000427246094,90.05743408203125,9706900
137.10000610351562,137.9499969482422,136.25,137.92999267578125,90.655517578125,8239100
137.39999389648438,137.99000549316406,134.75,134.8000030517578,88.59833526611328,8276600
134.8000030517578,135.94000244140625,134.75,135.7899932861328,89.2490463256836,4352900
135.3000030517578,136.6999969482422,135.22000122070312,135.38999938964844,88.98605346679688,7106700
134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,88.52598571777344,5748700
134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,87.4941177368164,5943300
133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,86.65279388427734,9913000
131.6999969482422,133.5,131.6999969482422,133.35000610351562,87.64527893066406,5804400
133.6999969482422,134.1699981689453,132.0,132.25999450683594,86.92889404296875,6587600
132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,86.7973861694336,8400100
132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,87.6386947631836,5929800
131.0,131.2899932861328,129.3000030517578,130.39999389648438,85.70636749267578,6434900
131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,84.3852767944336,5760000
127.9000015258789,128.83999633789062,125.5,125.62000274658203,82.56470489501953,10910800
126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,82.6895523071289,21281600
125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,82.13089752197266,20173000
125.80000305175781,127.62000274658203,124.5,127.62000274658203,83.87921142578125,11503700
126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,83.10364532470703,11415000
126.75,126.83999633789062,123.2699966430664,123.94999694824219,81.46705627441406,14825800
124.05000305175781,124.5999984741211,121.75,124.5999984741211,81.89427947998047,14672000
122.5,125.6500015258789,122.30000305175781,123.61000061035156,81.2436294555664,12564300
124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,81.9863052368164,5293200
126.3499984741211,127.75,125.48999786376953,126.08000183105469,82.86700439453125,6917000
126.9000015258789,127.04000091552734,125.76000213623047,126.9800033569336,83.45855712890625,6371700
126.5999984741211,127.23999786376953,126.13999938964844,127.12000274658203,83.55056762695312,6055000
126.0999984741211,126.0999984741211,123.11000061035156,123.36000061035156,81.07926940917969,10020300
122.33999633789062,122.5,117.75,118.08000183105469,77.60894012451172,13972900
119.4000015258789,120.44000244140625,117.52999877929688,120.0199966430664,78.88406372070312,12888000
117.05000305175781,119.29000091552734,115.75,117.6500015258789,77.32634735107422,19883400
118.44999694824219,118.86000061035156,117.36000061035156,117.68000030517578,77.34607696533203,10370300
117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,75.79473114013672,58514600
115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,77.33682250976562,10067800
117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,75.2608871459961,15083900
114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,73.98236846923828,19004600
112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,73.23108673095703,28624800
113.25,114.66000366210938,111.5,114.4800033569336,75.44544219970703,12861700
115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,76.40760040283203,9943800
115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,77.96949768066406,12880700
